Te ni zbar zbar_TF eta ne energy_e energy_e_Te energy_i_Ti iter
eV cm^-3 d.u. d.u. d.u. cm^-3 J.m^-3 J.m^-3 J.m^-3 d.u.
         50.150047302     0.999994254E+017     0.177331143E+002     0.178817311E+002    -0.140053701E+002     0.177330244E+019     0.939164701E+008     0.213725072E+008     0.120523149E+007   13
         50.650550842     0.999994254E+017     0.178101778E+002     0.179596524E+002    -0.140159297E+002     0.178100877E+019     0.950045165E+008     0.216796138E+008     0.121725985E+007   13
         51.151050568     0.999994254E+017     0.178847933E+002     0.180367871E+002    -0.140264984E+002     0.178847031E+019     0.960665976E+008     0.219855633E+008     0.122928811E+007   13
         51.651550293     0.999994254E+017     0.179568070E+002     0.181131457E+002    -0.140370857E+002     0.179567168E+019     0.971008778E+008     0.222900780E+008     0.124131637E+007   13
         52.152050018     0.999994254E+017     0.180260698E+002     0.181887380E+002    -0.140477008E+002     0.180259799E+019     0.981214829E+008     0.225928774E+008     0.125334464E+007   13
         52.652549744     0.999994254E+017     0.180924457E+002     0.182635737E+002    -0.140583520E+002     0.180923563E+019     0.991354555E+008     0.228936899E+008     0.126537290E+007   13
         53.153053284     0.999994254E+017     0.181558188E+002     0.183376627E+002    -0.140690467E+002     0.181557302E+019     0.100114929E+009     0.231922653E+008     0.127740126E+007   13
         53.653553009     0.999994254E+017     0.182160968E+002     0.184110133E+002    -0.140797903E+002     0.182160092E+019     0.101058678E+009     0.234883724E+008     0.128942952E+007   13
         54.154052734     0.999994254E+017     0.182732171E+002     0.184836353E+002    -0.140905876E+002     0.182731212E+019     0.101965841E+009     0.237818201E+008     0.130145779E+007   14
         54.654552460     0.999994254E+017     0.183271465E+002     0.185555376E+002    -0.141014402E+002     0.183270512E+019     0.102835903E+009     0.240724507E+008     0.131348605E+007   14
         55.155052185     0.999994254E+017     0.183778831E+002     0.186267293E+002    -0.141123493E+002     0.183777886E+019     0.103668726E+009     0.243601465E+008     0.132551432E+007   14
         55.655555725     0.999994254E+017     0.184254549E+002     0.186972196E+002    -0.141233144E+002     0.184253614E+019     0.104464536E+009     0.246448316E+008     0.133754267E+007   14
         56.156055450     0.999994254E+017     0.184699166E+002     0.187670162E+002    -0.141343331E+002     0.184698242E+019     0.105223874E+009     0.249264620E+008     0.134957094E+007   14
         56.656555176     0.999994254E+017     0.185113483E+002     0.188361282E+002    -0.141454021E+002     0.185112572E+019     0.105947602E+009     0.252050365E+008     0.136159920E+007   14
         57.157054901     0.999994254E+017     0.185498510E+002     0.189045640E+002    -0.141565169E+002     0.185497613E+019     0.106636832E+009     0.254805842E+008     0.137362747E+007   14
         57.657554626     0.999994254E+017     0.185855428E+002     0.189723318E+002    -0.141676728E+002     0.185854452E+019     0.107292893E+009     0.257531632E+008     0.138565573E+007   15
         58.158058167     0.999994254E+017     0.186185548E+002     0.190394404E+002    -0.141788628E+002     0.186184580E+019     0.107917277E+009     0.260228571E+008     0.139768409E+007   15
         58.658557892     0.999994254E+017     0.186490271E+002     0.191058969E+002    -0.141900810E+002     0.186489312E+019     0.108511586E+009     0.262897632E+008     0.140971235E+007   15
         59.159057617     0.999994254E+017     0.186771064E+002     0.191717096E+002    -0.142013208E+002     0.186770114E+019     0.109077513E+009     0.265540001E+008     0.142174062E+007   15
         59.659557343     0.999994254E+017     0.187029416E+002     0.192368865E+002    -0.142125754E+002     0.187028476E+019     0.109616788E+009     0.268156949E+008     0.143376888E+007   15
         60.160057068     0.999994254E+017     0.187266816E+002     0.193014353E+002    -0.142238382E+002     0.187265887E+019     0.110131145E+009     0.270749822E+008     0.144579715E+007   15
         60.660560608     0.999994254E+017     0.187484735E+002     0.193653640E+002    -0.142351028E+002     0.187483818E+019     0.110622302E+009     0.273320021E+008     0.145782550E+007   15
         61.161060333     0.999994254E+017     0.187684595E+002     0.194286793E+002    -0.142463628E+002     0.187683690E+019     0.111091926E+009     0.275868902E+008     0.146985377E+007   15
         61.661560059     0.999994254E+017     0.187867772E+002     0.194913890E+002    -0.142576122E+002     0.187866879E+019     0.111541633E+009     0.278397869E+008     0.148188203E+007   15
